row_idx,column_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,intent_label,predicted_intent
2947,protected,1,,,0.9931143290278304,1.0,1,0,0.030127280958275642,1.0,0.5,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,-1,-1.0
3041,protected,1,,,0.9931143290278304,1.0,1,0,0.030127280958275642,1.0,0.5,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,-1,-1.0
3069,protected,1,,,0.9931143290278304,1.0,1,0,0.030127280958275642,1.0,0.5,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,-1,-1.0
3499,protected,1,,,0.9931143290278304,1.0,1,0,0.030127280958275642,1.0,0.5,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,-1,-1.0
3619,protected,1,,,0.9931143290278304,1.0,1,0,0.030127280958275642,1.0,0.5,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,-1,-1.0
3625,protected,1,,,0.9931143290278304,1.0,1,0,0.030127280958275642,1.0,0.5,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,-1,-1.0
3806,protected,1,,,0.9931143290278304,1.0,3,0,0.030127280958275642,1.0,0.5,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,-1,-1.0
3902,protected,1,,,0.9931143290278304,1.0,1,0,0.030127280958275642,1.0,0.5,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,-1,-1.0
3949,protected,1,,,0.9931143290278304,1.0,1,0,0.030127280958275642,1.0,0.5,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,-1,-1.0
4037,protected,1,,,0.9931143290278304,1.0,1,0,0.030127280958275642,1.0,0.5,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,-1,-1.0
4269,protected,1,,,0.9931143290278304,1.0,2,0,0.030127280958275642,1.0,0.5,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,-1,-1.0
4508,protected,1,,,0.9931143290278304,1.0,1,0,0.030127280958275642,1.0,0.5,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,-1,-1.0
4512,protected,1,,,0.9931143290278304,1.0,1,0,0.030127280958275642,1.0,0.5,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,-1,-1.0
8,description_length,1,,,0.671924787555511,0.7215569322419629,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,28.0,14.0,1.0,1.0,29.0,0.6931471805599453,3.4011973816621555,12.0,1.0,119.0,1,1.0
20,description_length,1,,,0.7862874829165726,0.5850439885162327,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,56.0,0.5333333333333333,-1.0,104.0,48.0,4.653960350157523,3.8918202981106265,12.0,7.0,140.0,1,1.0
57,description_length,1,,,0.6418293414078633,0.0,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,56.0,0.691358024691358,-1.0,80.0,24.0,4.394449154672439,3.2188758248682006,12.0,176.0,114.0,1,1.0
63,description_length,1,,,0.6237720737192747,0.0,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,31.0,0.5849056603773585,-1.0,52.0,21.0,3.970291913552122,3.091042453358316,12.0,145.0,108.0,-1,1.0
67,description_length,0,,,0.4432690957036449,0.0,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,43.0,0.3208955223880597,1.0,133.0,176.0,4.897839799950911,5.176149732573829,12.0,39.0,84.0,-1,-1.0
74,description_length,1,,,0.6839629660145702,0.7547823047889661,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,48.0,0.6,-1.0,79.0,31.0,4.382026634673881,3.4657359027997265,12.0,174.0,122.0,-1,1.0
140,description_length,0,,,0.4973711998991541,0.0,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,12.0,1.0,0.0,-1,-1.0
143,description_length,1,,,0.6057148060306861,0.6475221347187494,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,2.8,1.0,4.0,18.0,1.6094379124341003,2.9444389791664403,12.0,131.0,87.0,1,1.0
159,description_length,1,,,0.5876575383420974,0.10183150516960049,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
163,description_length,1,,,0.6599563079667088,0.169365686324922,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,57.0,0.6785714285714286,1.0,83.0,140.0,4.430816798843313,4.948759890378168,12.0,179.0,47.0,-1,-1.0
182,description_length,0,,,0.38909729263787896,0.0,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,34.0,0.2236842105263158,1.0,151.0,185.0,5.0238805208462765,5.225746673713202,12.0,59.0,89.0,-1,-1.0
234,description_length,0,,,0.22658188344058106,0.0,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,41.0,0.23837209302325582,1.0,171.0,212.0,5.147494476813453,5.3612921657094255,12.0,81.0,110.0,-1,-1.0
237,description_length,0,,,0.3650209357197608,0.0,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,61.0,0.4728682170542636,1.0,128.0,189.0,4.859812404361672,5.247024072160486,12.0,33.0,93.0,-1,-1.0
267,description_length,0,,,0.4973711998991541,0.10869326689126413,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,12.0,1.0,0.0,-1,-1.0
290,description_length,0,,,0.49142180953988135,0.07546789434426093,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,53.0,0.45689655172413796,1.0,115.0,168.0,4.7535901911063645,5.1298987149230735,12.0,19.0,77.0,-1,-1.0
320,description_length,1,,,0.5876575383420974,0.6110464539878004,3,1,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
325,description_length,1,,,0.5996957168011565,0.38352488111158334,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,56.0,0.7567567567567568,-1.0,73.0,17.0,4.30406509320417,2.8903717578961645,12.0,168.0,79.0,1,1.0
406,description_length,1,,,0.671924787555511,0.8136489974537651,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,28.0,0.4827586206896552,-1.0,57.0,29.0,4.060443010546419,3.4011973816621555,12.0,150.0,119.0,1,
491,description_length,0,,,0.3830782034083494,0.0,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,30.0,0.1910828025477707,1.0,156.0,186.0,5.056245805348308,5.231108616854587,12.0,64.0,90.0,-1,-1.0
554,description_length,0,,,0.35900184649023126,0.0,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,47.0,0.3263888888888889,1.0,143.0,190.0,4.969813299576001,5.25227342804663,12.0,50.0,95.0,-1,-1.0
566,description_length,1,,,0.5876575383420974,0.7508097058974765,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
598,description_length,1,,,0.5876575383420974,0.5330390575730974,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
613,description_length,0,,,0.2927918649654061,0.0,2,0,0.16548636506583372,1.0,0.5,1.0,0,0,40.0,0.24691358024691357,1.0,161.0,201.0,5.087596335232384,5.308267697401205,12.0,70.0,104.0,-1,-1.0
627,description_length,1,,,0.5876575383420974,0.6742468908978607,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
672,description_length,1,,,0.5214475568172723,0.6272979949075301,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,18.0,0.782608695652174,-1.0,22.0,4.0,3.1354942159291497,1.6094379124341003,12.0,112.0,131.0,-1,1.0
675,description_length,0,,,0.3770591141788199,0.0,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,49.0,0.35251798561151076,1.0,138.0,187.0,4.9344739331306915,5.236441962829949,12.0,44.0,91.0,-1,-1.0
702,description_length,1,,,0.5876575383420974,0.6937487400015364,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
723,description_length,1,,,0.7321853787210634,0.6699131466525994,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,44.0,0.5176470588235295,1.0,84.0,128.0,4.442651256490317,4.859812404361672,12.0,180.0,33.0,-1,-1.0
748,description_length,1,,,0.7622808248687111,0.8252056487744617,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,8.0,0.06896551724137931,1.0,115.0,123.0,4.7535901911063645,4.820281565605037,12.0,19.0,28.0,-1,-1.0
754,description_length,1,,,0.9849174274910477,0.10435952264600279,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,56.0,0.4057971014492754,-1.0,137.0,81.0,4.927253685157205,4.406719247264253,12.0,43.0,177.0,1,1.0
845,description_length,0,,,0.5154981664579996,0.0,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,46.0,0.3865546218487395,1.0,118.0,164.0,4.77912349311153,5.10594547390058,12.0,22.0,73.0,-1,-1.0
853,description_length,0,,,0.4973711998991541,0.0,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,15.0,0.9375,-1.0,15.0,0.0,2.772588722239781,0.0,12.0,57.0,0.0,-1,-1.0
856,description_length,1,,,0.5876575383420974,0.310934665003457,3,1,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
883,description_length,1,,,0.5876575383420974,0.8259279394820054,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
948,description_length,1,,,0.8404592859823385,0.8548195677837472,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,56.0,0.49122807017543857,-1.0,113.0,57.0,4.736198448394496,4.060443010546419,12.0,17.0,150.0,1,1.0
964,description_length,1,,,0.6960011444736293,0.0,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,40.0,0.5405405405405406,-1.0,73.0,33.0,4.30406509320417,3.5263605246161616,12.0,168.0,124.0,-1,1.0
973,description_length,1,,,0.5816384491125679,0.0,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,53.0,0.7794117647058824,-1.0,67.0,14.0,4.219507705176107,2.70805020110221,12.0,161.0,46.0,-1,1.0
1051,description_length,1,,,0.5876575383420974,0.41458338153595586,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
1076,description_length,1,,,0.5575620921944495,0.13722374983923413,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,56.0,0.835820895522388,-1.0,66.0,10.0,4.204692619390966,2.3978952727983707,12.0,160.0,2.0,1,1.0
1083,description_length,1,,,0.5876575383420974,0.47056091137058065,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
1100,description_length,1,,,0.5937463264418836,0.4200005618425323,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,35.0,0.29914529914529914,1.0,116.0,151.0,4.762173934797756,5.0238805208462765,12.0,20.0,59.0,-1,-1.0
1112,description_length,1,,,0.5876575383420974,0.1354180230703752,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
1130,description_length,1,,,0.593676627571627,0.9230760396466123,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,4.666666666666667,1.0,2.0,16.0,1.0986122886681098,2.833213344056216,12.0,102.0,68.0,1,1.0
1148,description_length,1,,,0.5876575383420974,0.7240849497183653,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
1189,description_length,1,,,0.5876575383420974,0.4171113990123583,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
1194,description_length,0,,,0.24463915112916979,0.0,2,0,0.16548636506583372,1.0,0.5,1.0,0,0,49.0,0.30434782608695654,1.0,160.0,209.0,5.081404364984463,5.3471075307174685,12.0,69.0,107.0,-1,-1.0
1217,description_length,1,,,0.5876575383420974,0.15166956399010512,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
1247,description_length,1,,,0.7200775013917475,0.4416692830688388,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,56.0,0.5957446808510638,-1.0,93.0,37.0,4.543294782270004,3.6375861597263857,12.0,190.0,128.0,1,1.0
1265,description_length,0,,,0.3529827572607016,0.0,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,46.0,0.3150684931506849,1.0,145.0,191.0,4.983606621708336,5.2574953720277815,12.0,52.0,96.0,-1,-1.0
1284,description_length,1,,,0.9909365167205773,0.0848576735423271,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,28.0,0.25225225225225223,-1.0,110.0,82.0,4.709530201312334,4.418840607796598,12.0,14.0,178.0,1,1.0
1286,description_length,0,,,0.4973711998991541,0.0,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,35.0,0.9722222222222222,-1.0,35.0,0.0,3.58351893845611,0.0,12.0,126.0,0.0,-1,-1.0
1300,description_length,0,,,0.34094457880164253,0.0,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,40.0,0.2597402597402597,1.0,153.0,193.0,5.0369526024136295,5.267858159063328,12.0,61.0,98.0,-1,-1.0
1308,description_length,0,,,0.3048300434244653,0.0,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,42.0,0.26582278481012656,1.0,157.0,199.0,5.062595033026967,5.298317366548036,12.0,65.0,101.0,-1,-1.0
1383,description_length,0,,,0.2025055265224629,0.0,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,55.0,0.3395061728395062,1.0,161.0,216.0,5.087596335232384,5.37989735354046,12.0,70.0,111.0,-1,-1.0
1398,description_length,1,,,0.7381347690803362,0.5749319186106231,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,56.0,0.5773195876288659,-1.0,96.0,40.0,4.574710978503383,3.713572066704308,12.0,193.0,132.0,1,1.0
1419,description_length,1,,,0.5876575383420974,0.5821548256860585,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
1436,description_length,1,,,0.5876575383420974,0.6366877741055963,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
1448,description_length,1,,,0.5996957168011565,0.7515319966050201,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,0.4375,-1.0,31.0,17.0,3.4657359027997265,2.8903717578961645,12.0,122.0,79.0,1,1.0
1505,description_length,0,,,0.4974408987694109,0.04440939391988841,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,37.0,0.2824427480916031,1.0,130.0,167.0,4.875197323201151,5.123963979403259,12.0,36.0,76.0,-1,-1.0
1508,description_length,1,,,0.8525671633116544,0.5142594991769651,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,56.0,1.0566037735849056,1.0,52.0,108.0,3.970291913552122,4.6913478822291435,12.0,145.0,11.0,1,-1.0
1575,description_length,0,,,0.37104002494929034,0.0,3,1,0.16548636506583372,1.0,0.5,1.0,0,0,49.0,0.35,1.0,139.0,188.0,4.941642422609304,5.241747015059643,12.0,45.0,92.0,-1,-1.0
1651,description_length,1,,,0.5876575383420974,0.5937114770067553,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
1661,description_length,0,,,0.4071545603264676,0.0,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,35.0,0.23648648648648649,1.0,147.0,182.0,4.997212273764115,5.209486152841421,12.0,54.0,88.0,-1,-1.0
1685,description_length,1,,,0.5876575383420974,0.7966751658264917,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
1707,description_length,0,,,0.3770591141788199,0.0,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,43.0,0.296551724137931,1.0,144.0,187.0,4.976733742420574,5.236441962829949,12.0,51.0,91.0,-1,-1.0
1797,description_length,1,,,0.5696699695237655,0.2816818913479433,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,45.0,0.40540540540540543,1.0,110.0,155.0,4.709530201312334,5.049856007249537,12.0,14.0,63.0,-1,-1.0
1823,description_length,1,,,0.5876575383420974,0.6258534134924432,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
1896,description_length,1,,,0.6599563079667088,0.20259105887192508,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,28.0,0.24778761061946902,1.0,112.0,140.0,4.727387818712341,4.948759890378168,12.0,16.0,47.0,-1,1.0
1930,description_length,1,,,0.5876575383420974,0.6728023094827736,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
1938,description_length,1,,,0.7020202337031589,0.9768866973586066,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,46.0,0.5679012345679012,-1.0,80.0,34.0,4.394449154672439,3.5553480614894135,12.0,176.0,125.0,-1,1.0
1986,description_length,0,,,0.49142180953988135,0.0,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,38.0,0.2900763358778626,1.0,130.0,168.0,4.875197323201151,5.1298987149230735,12.0,36.0,77.0,-1,-1.0
1998,description_length,1,,,0.5876575383420974,0.9248817664154712,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
2110,description_length,1,,,0.671924787555511,0.9512453772408106,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,28.0,14.0,1.0,1.0,29.0,0.6931471805599453,3.4011973816621555,12.0,1.0,119.0,1,1.0
2175,description_length,1,,,0.7983256613756317,0.12602824387230904,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,30.0,0.37037037037037035,-1.0,80.0,50.0,4.394449154672439,3.9318256327243257,12.0,176.0,143.0,-1,1.0
2177,description_length,0,,,0.34094457880164253,0.0,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,32.0,0.19753086419753085,1.0,161.0,193.0,5.087596335232384,5.267858159063328,12.0,70.0,98.0,-1,-1.0
2216,description_length,1,,,0.6057148060306861,0.7334747289164315,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,2.8,1.0,4.0,18.0,1.6094379124341003,2.9444389791664403,12.0,131.0,87.0,1,1.0
2313,description_length,1,,,0.5876575383420974,0.879016306486456,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
2382,description_length,0,,,0.23862006189964013,0.0,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,54.0,0.34394904458598724,1.0,156.0,210.0,5.056245805348308,5.351858133476067,12.0,64.0,109.0,-1,-1.0
2403,description_length,1,,,0.5876575383420974,0.6554673325017285,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
2440,description_length,1,,,0.714058412162218,0.5128149177618782,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,32.0,0.463768115942029,-1.0,68.0,36.0,4.23410650459726,3.6109179126442243,12.0,162.0,127.0,-1,1.0
2452,description_length,1,,,0.7020899325734156,0.805703799670786,2,0,0.16548636506583372,1.0,0.5,1.0,0,0,31.0,0.30097087378640774,1.0,102.0,133.0,4.634728988229636,4.897839799950911,12.0,5.0,39.0,-1,1.0
2469,description_length,1,,,0.5876575383420974,0.7573103222653685,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
2477,description_length,1,,,0.7983256613756317,0.2972111415601296,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,32.0,0.3855421686746988,-1.0,82.0,50.0,4.418840607796598,3.9318256327243257,12.0,178.0,143.0,-1,1.0
2480,description_length,0,,,0.4973711998991541,0.0,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,12.0,1.0,0.0,-1,-1.0
2516,description_length,1,,,0.5876575383420974,0.6782194897893502,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
2518,description_length,0,,,0.4973711998991541,0.0,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,13.0,0.9285714285714286,-1.0,13.0,0.0,2.6390573296152584,0.0,12.0,35.0,0.0,-1,-1.0
2521,description_length,1,,,0.6057148060306861,0.9656911913916816,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,56.0,0.7466666666666667,-1.0,74.0,18.0,4.31748811353631,2.9444389791664403,12.0,169.0,87.0,1,1.0
2543,description_length,0,,,0.4973711998991541,0.0,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,20.0,0.9523809523809523,-1.0,20.0,0.0,3.044522437723423,0.0,12.0,103.0,0.0,-1,-1.0
2567,description_length,1,,,0.8826626094593022,0.32032444420152306,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,56.0,1.1666666666666667,1.0,47.0,103.0,3.871201010907891,4.6443908991413725,12.0,139.0,6.0,1,1.0
2579,description_length,0,,,0.4973711998991541,0.07655133040557627,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,25.0,0.9615384615384616,-1.0,25.0,0.0,3.258096538021482,0.0,12.0,115.0,0.0,-1,
2610,description_length,1,,,0.5876575383420974,0.9992777092924565,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
2660,description_length,0,,,0.44928818493317446,0.0,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,48.0,0.375,1.0,127.0,175.0,4.852030263919617,5.170483995038151,12.0,32.0,83.0,-1,-1.0
2674,description_length,1,,,0.6899820552440997,0.0,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,35.0,0.5147058823529411,-1.0,67.0,32.0,4.219507705176107,3.4965075614664802,12.0,161.0,123.0,-1,1.0
2697,description_length,1,,,0.5876575383420974,0.9721918077595735,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
2725,description_length,1,,,0.5876575383420974,0.33729827582879635,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
2727,description_length,1,,,0.5876575383420974,0.31057351964968527,3,1,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
2729,description_length,0,,,0.4973711998991541,0.5279830226202926,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,12.0,1.0,0.0,-1,-1.0
2759,description_length,0,,,0.43123091724458573,0.0639112430235641,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,23.0,0.14743589743589744,1.0,155.0,178.0,5.049856007249537,5.187385805840755,12.0,63.0,86.0,-1,
2790,description_length,1,,,0.5876575383420974,0.0,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,54.0,0.7714285714285715,-1.0,69.0,15.0,4.248495242049359,2.772588722239781,12.0,163.0,57.0,-1,1.0
2877,description_length,0,,,0.47336454185129273,0.0,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,13.0,0.08176100628930817,1.0,158.0,171.0,5.0689042022202315,5.147494476813453,12.0,66.0,81.0,-1,-1.0
2907,description_length,1,,,0.5876575383420974,0.8454297885856812,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,28.0,0.6363636363636364,-1.0,43.0,15.0,3.784189633918261,2.772588722239781,12.0,135.0,57.0,1,1.0
2918,description_length,1,,,0.6598866090964519,0.8847946321468043,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,56.0,0.6666666666666666,-1.0,83.0,27.0,4.430816798843313,3.332204510175204,12.0,179.0,117.0,1,1.0
2976,description_length,1,,,0.6358799510485906,0.43805782953112105,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,52.0,0.5591397849462365,1.0,92.0,144.0,4.532599493153256,4.976733742420574,12.0,189.0,51.0,-1,-1.0
3000,description_length,0,,,0.3529827572607016,0.0,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,51.0,0.3617021276595745,1.0,140.0,191.0,4.948759890378168,5.2574953720277815,12.0,47.0,96.0,-1,-1.0
3064,description_length,1,,,0.5214475568172723,0.12530595316476567,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,50.0,0.9090909090909091,-1.0,54.0,4.0,4.007333185232471,1.6094379124341003,12.0,147.0,131.0,-1,1.0
3081,description_length,1,,,0.5876575383420974,0.33802056653634005,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
3127,description_length,0,,,0.4973711998991541,0.0,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,15.0,0.9375,-1.0,15.0,0.0,2.772588722239781,0.0,12.0,57.0,0.0,-1,-1.0
3128,description_length,1,,,0.5876575383420974,0.6363266287518246,2,1,0.16548636506583372,1.0,0.5,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,12.0,1.0,57.0,1,1.0
3135,description_length,0,,,0.4973711998991541,0.21595343696148062,1,0,0.16548636506583372,1.0,0.5,1.0,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,12.0,1.0,0.0,-1,-1.0
