row_idx,col_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,cluster,true_label
3503,friends_count,1,,,0.9549163619353465,0.9977218247109343,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,2122.0,0.7383437717466945,-1.0,2873.0,751.0,7.96346006663897,6.62273632394984,2.0,1187.0,2224.0,4,0
812,friends_count,1,,,0.9487026977345987,0.9740294326324952,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,4967.0,0.9934,-1.0,4999.0,32.0,8.517193191416238,3.4965075614664802,2.0,1826.0,1297.0,4,1
243,friends_count,1,,,0.9487026977345987,0.9858120101141388,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,2570.0,0.987322320399539,-1.0,2602.0,32.0,7.864419904994565,3.4965075614664802,2.0,1063.0,1297.0,4,1
3410,statuses_count,1,,,0.9188749086142478,0.9407900778198072,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,13939.0,0.9990682339449541,-1.0,13951.0,12.0,9.543378146148761,2.5649493574615367,4.0,506.0,265.0,5,0
2836,friends_count,1,,,0.9523237343133376,0.9803366079769752,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,2584.0,0.8511198945981555,-1.0,3035.0,451.0,8.01829613851552,6.113682179832232,2.0,1244.0,1676.0,5,0
312,friends_count,1,,,0.9353204266408757,0.994961515394619,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,65.0,0.004808403610001479,-1.0,13517.0,13452.0,9.511777409660299,9.506957408485542,2.0,324.0,316.0,5,0
1674,statuses_count,1,,,0.9311758970395572,0.8042777750974086,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,14923.0,0.8011918823150435,-1.0,18625.0,3702.0,9.832313733081604,8.216898580913613,4.0,961.0,2026.0,5,0
4230,statuses_count,1,,,0.9308925409376192,0.7869536268931333,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,15496.0,0.8107146594119493,-1.0,19113.0,3617.0,9.858176329826126,8.193676665955241,4.0,999.0,1980.0,5,0
2686,friends_count,0,,,0.9484261507882511,0.9963784741769942,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,69.0,0.9857142857142858,-1.0,69.0,0.0,4.248495242049359,0.0,2.0,2143.0,0.0,6,0
3024,statuses_count,0,,,0.9188349053998566,0.9943331205492411,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,492.0,0.9979716024340771,-1.0,492.0,0.0,6.20050917404269,0.0,4.0,2497.0,0.0,6,0
1916,friends_count,0,,,0.9484261507882511,0.9900281854298594,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,1055.0,0.9990530303030303,-1.0,1055.0,0.0,6.962243464266207,0.0,2.0,49.0,0.0,6,0
634,friends_count,0,,,0.9484261507882511,0.9875481132308004,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,256.0,0.9961089494163424,-1.0,256.0,0.0,5.54907608489522,0.0,2.0,1043.0,0.0,6,0
3438,friends_count,0,,,0.9484261507882511,0.997080907176346,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,697.0,0.998567335243553,-1.0,697.0,0.0,6.548219102762372,0.0,2.0,2154.0,0.0,6,0
1168,statuses_count,1,,,0.9188582406082514,0.9984310492919317,3,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,2434.0,0.9967239967239967,-1.0,2441.0,7.0,7.80057265467065,2.0794415416798357,4.0,1370.0,3061.0,7,1
1398,statuses_count,1,,,0.9188582406082514,0.9983682418413528,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,116.0,0.9354838709677419,-1.0,123.0,7.0,4.820281565605037,2.0794415416798357,4.0,303.0,3061.0,7,1
3952,statuses_count,1,,,0.9188582406082514,0.9692589447956611,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,2080.0,0.9961685823754789,-1.0,2087.0,7.0,7.643961949002529,2.0794415416798357,4.0,1135.0,3061.0,7,1
1244,statuses_count,1,,,0.9188582406082514,0.9812881160270317,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,116.0,0.9354838709677419,-1.0,123.0,7.0,4.820281565605037,2.0794415416798357,4.0,303.0,3061.0,7,1
4000,statuses_count,1,,,0.9188582406082514,0.9954436798311169,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,168.0,0.9545454545454546,-1.0,175.0,7.0,5.170483995038151,2.0794415416798357,4.0,870.0,3061.0,7,1
3044,statuses_count,1,,,0.9188582406082514,0.9988702895938492,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,259.0,0.9700374531835206,-1.0,266.0,7.0,5.58724865840025,2.0794415416798357,4.0,1523.0,3061.0,8,1
570,statuses_count,1,,,0.9188582406082514,0.983168632875185,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,76.0,0.9047619047619048,-1.0,83.0,7.0,4.430816798843313,2.0794415416798357,4.0,3317.0,3061.0,8,1
2126,statuses_count,1,,,0.9188582406082514,0.9996165656623673,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,8.0,0.5,-1.0,15.0,7.0,2.772588722239781,2.0794415416798357,4.0,623.0,3061.0,8,1
