batch_idx,batch_time_sec,llm_time_sec
5530,43.32446273509413,43.31471897708252
5540,52.241538697853684,52.23192432918586
5550,49.28826106991619,49.278432846069336
5560,42.186392191099,42.17674125684425
5570,51.57978557306342,51.57011818396859
5580,42.70659344596788,42.696889356011525
5590,50.16138651105575,50.15187209798023
5600,50.81479278905317,50.80519204190932
5610,49.122652386082336,49.11296562501229
5620,47.61413057683967,47.60456836107187
5630,52.27362014306709,52.26390824490227
5640,42.42190603399649,42.41221117088571
5650,48.77776568988338,48.76814748207107
5660,46.741502105025575,46.731887236004695
5670,44.44786893716082,44.43827993096784
5680,49.82996170199476,49.820240578847006
5690,48.60631184000522,48.596608619904146
5700,42.876204608008265,42.86651435797103
5710,47.168897273018956,47.159207336138934
5720,44.17505715787411,44.16534578008577
5730,48.02734988881275,48.01760557293892
5740,48.3188869159203,48.30925517180003
5750,51.03839734103531,51.02882760390639
5760,54.74779932596721,54.73822982003912
5770,43.92003788985312,43.9103566959966
5780,52.08279330888763,52.07309966813773
5790,52.641683575930074,52.63205946213566
5800,47.89446982811205,47.88491012202576
5810,47.29657555511221,47.28689780086279
5820,51.85205782507546,51.8424140738789
5830,40.709492893191054,40.69984845095314
5840,51.0817126550246,51.07211146899499
5850,45.777810429921374,45.76817178912461
5860,42.9978002300486,42.988263983046636
5870,43.8928015390411,43.88330719596706
5880,41.08900245791301,41.0794024260249
5890,46.153203134890646,46.14371344121173
5900,46.23501100111753,46.22537700808607
5910,46.03233613097109,46.02268274896778
5920,39.45072094607167,39.44100905698724
5930,47.82021989207715,47.810632090084255
5940,43.607817298034206,43.59817812987603
5950,51.41804137802683,51.40851455903612
5960,57.56011965102516,57.55047555011697
5970,47.77255199896172,47.76291609206237
5980,46.79009268898517,46.78044694196433
5990,46.294973503099754,46.28537122695707
6000,45.717101944144815,45.70751227787696
6010,51.53331853891723,51.52380684809759
6020,48.8415876859799,48.831910338951275
6030,47.428612102987245,47.418874114984646
6040,52.915010823868215,52.9053470978979
6050,49.37103474698961,49.3613303268794
6060,40.77489343006164,40.76526524196379
6070,51.397427066927776,51.387774469098076
6080,44.55961022293195,44.550002770032734
6090,45.89906717487611,45.889433406991884
6100,55.43800225085579,55.42849352885969
6110,49.64373157196678,49.63413671404123
6120,49.472785351099446,49.46318858419545
6130,44.658464670879766,44.64884518296458
6140,43.79897231515497,43.78934614988975
6150,47.34997485508211,47.34039020584896
6160,47.56951868790202,47.559903105022386
6170,39.008719394914806,38.99906993191689
6180,44.735639072954655,44.72592054796405
6190,37.915841615060344,37.90615869592875
6200,42.49279975192621,42.4832741341088
6210,45.053929935907945,45.04428352601826
6220,53.812846200075,53.80299550201744
6230,45.28494055499323,45.27517025987618
6240,46.87917430605739,46.86938199098222
6250,53.85877121496014,53.84914514282718
6260,53.384507845155895,53.374942113878205
6270,54.243101647123694,54.23362909909338
6280,41.71707744593732,41.70752506703138
6290,48.46989663504064,48.460265608970076
6300,51.72018849104643,51.71049348800443
6310,47.21656832983717,47.206883393926546
6320,43.757157548097894,43.747606706107035
6330,43.97545511415228,43.96590836788528
6340,54.437743698013946,54.42818665714003
6350,47.28219227702357,47.27253805985674
6360,54.19133474002592,54.18174139410257
6370,46.71406557504088,46.70456214714795
6380,44.198880076175556,44.18922184314579
6390,41.90226280596107,41.892561609856784
6400,57.233340761158615,57.22372590913437
6410,50.15490806894377,50.14538072491996
6420,47.34630827209912,47.33654626295902
6430,47.54430745006539,47.53461079695262
6440,46.99146580602974,46.9819100019522
6450,45.749726730864495,45.74015493202023
6460,44.16181491804309,44.15216942317784
6470,46.23480489803478,46.22521459404379
6480,42.03600697894581,42.02649692399427
6490,50.49699618900195,50.487381518119946
6500,43.11307312711142,43.10347116808407
6510,27.522849993081763,27.51973908022046
