row_idx,col_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,true_label
566,description_length,1,,,0.5876575383420974,0.9117252971674112,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
598,description_length,1,,,0.5876575383420974,0.8679438921335063,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
613,description_length,0,,,0.2927918649654061,0.26319098845379507,2,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,40.0,0.24691358024691357,1.0,161.0,201.0,5.087596335232384,5.308267697401205,13.0,70.0,104.0,0
627,description_length,1,,,0.5876575383420974,0.9982202680880526,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
672,description_length,1,,,0.5214475568172723,0.7287688566192232,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,18.0,0.782608695652174,-1.0,22.0,4.0,3.1354942159291497,1.6094379124341003,13.0,112.0,131.0,0
675,description_length,0,,,0.3770591141788199,0.42550253882339384,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,49.0,0.35251798561151076,1.0,138.0,187.0,4.9344739331306915,5.236441962829949,13.0,44.0,91.0,0
702,description_length,1,,,0.5876575383420974,0.9800670025861896,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
723,description_length,1,,,0.7321853787210634,0.7985343475675596,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,44.0,0.5176470588235295,1.0,84.0,128.0,4.442651256490317,4.859812404361672,13.0,180.0,33.0,0
748,description_length,1,,,0.7622808248687111,0.9490996673183056,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,8.0,0.06896551724137931,1.0,115.0,123.0,4.7535901911063645,4.820281565605037,13.0,19.0,28.0,0
754,description_length,1,,,0.9849174274910477,0.5362018637465193,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,56.0,0.4057971014492754,-1.0,137.0,81.0,4.927253685157205,4.406719247264253,13.0,43.0,177.0,1
845,description_length,0,,,0.5154981664579996,0.21157876300732192,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,46.0,0.3865546218487395,1.0,118.0,164.0,4.77912349311153,5.10594547390058,13.0,22.0,73.0,0
853,description_length,0,,,0.4973711998991541,0.5739321802798032,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,15.0,0.9375,-1.0,15.0,0.0,2.772588722239781,0.0,13.0,57.0,0.0,0
856,description_length,1,,,0.5876575383420974,0.981846734498137,3,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
883,description_length,1,,,0.5876575383420974,0.9035385303724534,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
948,description_length,1,,,0.8404592859823385,0.9224036886390954,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,56.0,0.49122807017543857,-1.0,113.0,57.0,4.736198448394496,4.060443010546419,13.0,17.0,150.0,1
964,description_length,1,,,0.6960011444736293,0.5920854457816662,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,40.0,0.5405405405405406,-1.0,73.0,33.0,4.30406509320417,3.5263605246161616,13.0,168.0,124.0,0
973,description_length,1,,,0.5816384491125679,0.19947658600607987,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,53.0,0.7794117647058824,-1.0,67.0,14.0,4.219507705176107,2.70805020110221,13.0,161.0,46.0,0
1051,description_length,1,,,0.5876575383420974,0.9402010077585689,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
1076,description_length,1,,,0.5575620921944495,0.6739531137312447,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,56.0,0.835820895522388,-1.0,66.0,10.0,4.204692619390966,2.3978952727983707,13.0,160.0,2.0,1
1083,description_length,1,,,0.5876575383420974,0.8964196027246639,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
1100,description_length,1,,,0.5937463264418836,0.7882119024782647,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,35.0,0.29914529914529914,1.0,116.0,151.0,4.762173934797756,5.0238805208462765,13.0,20.0,59.0,0
1112,description_length,1,,,0.5876575383420974,0.7946189373612753,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
1130,description_length,1,,,0.593676627571627,0.987185930233979,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,4.666666666666667,1.0,2.0,16.0,1.0986122886681098,2.833213344056216,13.0,102.0,68.0,1
1148,description_length,1,,,0.5876575383420974,0.9081658333435165,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
1189,description_length,1,,,0.5876575383420974,0.6856993443500972,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
1194,description_length,0,,,0.24463915112916979,0.44294391156047774,2,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,49.0,0.30434782608695654,1.0,160.0,209.0,5.081404364984463,5.3471075307174685,13.0,69.0,107.0,0
1217,description_length,1,,,0.5876575383420974,0.7049204489991285,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
1247,description_length,1,,,0.7200775013917475,0.9402010077585689,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,56.0,0.5957446808510638,-1.0,93.0,37.0,4.543294782270004,3.6375861597263857,13.0,190.0,128.0,1
1265,description_length,0,,,0.3529827572607016,0.44792716091393037,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,46.0,0.3150684931506849,1.0,145.0,191.0,4.983606621708336,5.2574953720277815,13.0,52.0,96.0,0
1284,description_length,1,,,0.9909365167205773,0.5853224645162665,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,28.0,0.25225225225225223,-1.0,110.0,82.0,4.709530201312334,4.418840607796598,13.0,14.0,178.0,1
1286,description_length,0,,,0.4973711998991541,0.6458333495224764,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,35.0,0.9722222222222222,-1.0,35.0,0.0,3.58351893845611,0.0,13.0,126.0,0.0,0
1300,description_length,0,,,0.34094457880164253,0.2162060659783851,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,40.0,0.2597402597402597,1.0,153.0,193.0,5.0369526024136295,5.267858159063328,13.0,61.0,98.0,0
1308,description_length,0,,,0.3048300434244653,0.471775568534025,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,42.0,0.26582278481012656,1.0,157.0,199.0,5.062595033026967,5.298317366548036,13.0,65.0,101.0,0
1383,description_length,0,,,0.2025055265224629,0.0,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,55.0,0.3395061728395062,1.0,161.0,216.0,5.087596335232384,5.37989735354046,13.0,70.0,111.0,0
1398,description_length,1,,,0.7381347690803362,0.9412688469057373,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,56.0,0.5773195876288659,-1.0,96.0,40.0,4.574710978503383,3.713572066704308,13.0,193.0,132.0,1
1419,description_length,1,,,0.5876575383420974,0.9914572868226527,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
1436,description_length,1,,,0.5876575383420974,0.9978643217056632,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
1448,description_length,1,,,0.5996957168011565,0.9216917958743164,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,0.4375,-1.0,31.0,17.0,3.4657359027997265,2.8903717578961645,13.0,122.0,79.0,1
1505,description_length,0,,,0.4974408987694109,0.7123953230293075,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,37.0,0.2824427480916031,1.0,130.0,167.0,4.875197323201151,5.123963979403259,13.0,36.0,76.0,0
1508,description_length,1,,,0.8525671633116544,0.6533082235526553,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,56.0,1.0566037735849056,1.0,52.0,108.0,3.970291913552122,4.6913478822291435,13.0,145.0,11.0,1
1575,description_length,0,,,0.37104002494929034,0.11725297167411208,3,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,49.0,0.35,1.0,139.0,188.0,4.941642422609304,5.241747015059643,13.0,45.0,92.0,0
1651,description_length,1,,,0.5876575383420974,0.8942839244303271,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
1661,description_length,0,,,0.4071545603264676,0.08592969002383832,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,35.0,0.23648648648648649,1.0,147.0,182.0,4.997212273764115,5.209486152841421,13.0,54.0,88.0,0
1685,description_length,1,,,0.5876575383420974,0.9704564502616739,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
1707,description_length,0,,,0.3770591141788199,0.45113067835543574,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,43.0,0.296551724137931,1.0,144.0,187.0,4.976733742420574,5.236441962829949,13.0,51.0,91.0,0
1797,description_length,1,,,0.5696699695237655,0.561474056896172,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,45.0,0.40540540540540543,1.0,110.0,155.0,4.709530201312334,5.049856007249537,13.0,14.0,63.0,0
1823,description_length,1,,,0.5876575383420974,0.8141959883926961,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
1896,description_length,1,,,0.6599563079667088,0.873639034251738,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,28.0,0.24778761061946902,1.0,112.0,140.0,4.727387818712341,4.948759890378168,13.0,16.0,47.0,0
1930,description_length,1,,,0.5876575383420974,0.9932370187346,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
1938,description_length,1,,,0.7020202337031589,0.8893006750768746,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,46.0,0.5679012345679012,-1.0,80.0,34.0,4.394449154672439,3.5553480614894135,13.0,176.0,125.0,0
1986,description_length,0,,,0.49142180953988135,0.3304648547254051,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,38.0,0.2900763358778626,1.0,130.0,168.0,4.875197323201151,5.1298987149230735,13.0,36.0,77.0,0
1998,description_length,1,,,0.5876575383420974,0.9864740374692001,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
2110,description_length,1,,,0.671924787555511,0.9480318281711372,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,28.0,14.0,1.0,1.0,29.0,0.6931471805599453,3.4011973816621555,13.0,1.0,119.0,1
2175,description_length,1,,,0.7983256613756317,0.6404941537866342,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,30.0,0.37037037037037035,-1.0,80.0,50.0,4.394449154672439,3.9318256327243257,13.0,176.0,143.0,0
2177,description_length,0,,,0.34094457880164253,0.6622068831123922,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,32.0,0.19753086419753085,1.0,161.0,193.0,5.087596335232384,5.267858159063328,13.0,70.0,98.0,0
2216,description_length,1,,,0.6057148060306861,0.9583542732604319,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,2.8,1.0,4.0,18.0,1.6094379124341003,2.9444389791664403,13.0,131.0,87.0,1
2313,description_length,1,,,0.5876575383420974,0.9028266376076745,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
2382,description_length,0,,,0.23862006189964013,0.2532244897468898,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,54.0,0.34394904458598724,1.0,156.0,210.0,5.056245805348308,5.351858133476067,13.0,64.0,109.0,0
2403,description_length,1,,,0.5876575383420974,0.9391331686114004,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
2440,description_length,1,,,0.714058412162218,0.9693886111145055,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,32.0,0.463768115942029,-1.0,68.0,36.0,4.23410650459726,3.6109179126442243,13.0,162.0,127.0,0
2452,description_length,1,,,0.7020899325734156,0.9619137370843268,2,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,31.0,0.30097087378640774,1.0,102.0,133.0,4.634728988229636,4.897839799950911,13.0,5.0,39.0,0
2469,description_length,1,,,0.5876575383420974,0.9149288146089165,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
2477,description_length,1,,,0.7983256613756317,0.6415619929338028,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,32.0,0.3855421686746988,-1.0,82.0,50.0,4.418840607796598,3.9318256327243257,13.0,178.0,143.0,0
2480,description_length,0,,,0.4973711998991541,0.37638193805364695,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,13.0,1.0,0.0,0
2516,description_length,1,,,0.5876575383420974,0.9526591311422004,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
2518,description_length,0,,,0.4973711998991541,0.7529732106217071,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,13.0,0.9285714285714286,-1.0,13.0,0.0,2.6390573296152584,0.0,13.0,35.0,0.0,0
2521,description_length,1,,,0.6057148060306861,0.9540829166717583,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,56.0,0.7466666666666667,-1.0,74.0,18.0,4.31748811353631,2.9444389791664403,13.0,169.0,87.0,1
2543,description_length,0,,,0.4973711998991541,0.17811980306271158,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,20.0,0.9523809523809523,-1.0,20.0,0.0,3.044522437723423,0.0,13.0,103.0,0.0,0
2567,description_length,1,,,0.8826626094593022,0.7896356880078228,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,56.0,1.1666666666666667,1.0,47.0,103.0,3.871201010907891,4.6443908991413725,13.0,139.0,6.0,1
2579,description_length,0,,,0.4973711998991541,0.668257971613013,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,25.0,0.9615384615384616,-1.0,25.0,0.0,3.258096538021482,0.0,13.0,115.0,0.0,0
2610,description_length,1,,,0.5876575383420974,0.9789991634390213,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
2660,description_length,0,,,0.44928818493317446,0.6515284916407077,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,48.0,0.375,1.0,127.0,175.0,4.852030263919617,5.170483995038151,13.0,32.0,83.0,0
2674,description_length,1,,,0.6899820552440997,0.49348829785978277,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,35.0,0.5147058823529411,-1.0,67.0,32.0,4.219507705176107,3.4965075614664802,13.0,161.0,123.0,0
2697,description_length,1,,,0.5876575383420974,0.975083753232737,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
2725,description_length,1,,,0.5876575383420974,0.835196824953675,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
2727,description_length,1,,,0.5876575383420974,0.6928182719978866,3,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
2729,description_length,0,,,0.4973711998991541,0.9014028520781165,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,13.0,1.0,0.0,0
2759,description_length,0,,,0.43123091724458573,0.7002931460280655,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,23.0,0.14743589743589744,1.0,155.0,178.0,5.049856007249537,5.187385805840755,13.0,63.0,86.0,0
2790,description_length,1,,,0.5876575383420974,0.6034757300181293,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,54.0,0.7714285714285715,-1.0,69.0,15.0,4.248495242049359,2.772588722239781,13.0,163.0,57.0,0
2877,description_length,0,,,0.47336454185129273,0.20552767450670084,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,13.0,0.08176100628930817,1.0,158.0,171.0,5.0689042022202315,5.147494476813453,13.0,66.0,81.0,0
2907,description_length,1,,,0.5876575383420974,0.8850293184882009,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,28.0,0.6363636363636364,-1.0,43.0,15.0,3.784189633918261,2.772588722239781,13.0,135.0,57.0,1
2918,description_length,1,,,0.6598866090964519,0.951591291995032,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,56.0,0.6666666666666666,-1.0,83.0,27.0,4.430816798843313,3.332204510175204,13.0,179.0,117.0,1
2976,description_length,1,,,0.6358799510485906,0.6194933172256556,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,52.0,0.5591397849462365,1.0,92.0,144.0,4.532599493153256,4.976733742420574,13.0,189.0,51.0,0
3000,description_length,0,,,0.3529827572607016,0.06101344325657576,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,51.0,0.3617021276595745,1.0,140.0,191.0,4.948759890378168,5.2574953720277815,13.0,47.0,96.0,0
3064,description_length,1,,,0.5214475568172723,0.7917713663021595,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,50.0,0.9090909090909091,-1.0,54.0,4.0,4.007333185232471,1.6094379124341003,13.0,147.0,131.0,0
3081,description_length,1,,,0.5876575383420974,0.9103015116378533,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
3127,description_length,0,,,0.4973711998991541,0.13184677335208028,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,15.0,0.9375,-1.0,15.0,0.0,2.772588722239781,0.0,13.0,57.0,0.0,0
3128,description_length,1,,,0.5876575383420974,0.8910804069888218,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
3135,description_length,0,,,0.4973711998991541,0.8138400420103067,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,13.0,1.0,0.0,0
3153,description_length,0,,,0.4673454526217631,0.41660387926365705,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,37.0,0.27205882352941174,1.0,135.0,172.0,4.912654885736052,5.153291594497779,13.0,41.0,82.0,0
3202,description_length,0,,,0.4973711998991541,0.44970689282587784,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,13.0,1.0,0.0,0
3224,description_length,1,,,0.5876575383420974,0.969744557496895,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
3264,description_length,1,,,0.5876575383420974,0.9419807396705162,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
3275,description_length,1,,,0.8825929105890453,0.8576214470442116,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,56.0,0.4628099173553719,-1.0,120.0,64.0,4.795790545596741,4.174387269895637,13.0,25.0,158.0,1
3360,description_length,1,,,0.6960011444736293,0.608458979371582,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,41.0,0.5466666666666666,-1.0,74.0,33.0,4.31748811353631,3.5263605246161616,13.0,169.0,124.0,0
3361,description_length,1,,,0.5876575383420974,0.9512353456126426,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
3399,description_length,0,,,0.3830782034083494,0.27778479013176316,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,35.0,0.23026315789473684,1.0,151.0,186.0,5.0238805208462765,5.231108616854587,13.0,59.0,90.0,0
3404,description_length,1,,,0.5756193598830384,0.9861180910868106,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,0.5,-1.0,27.0,13.0,3.332204510175204,2.6390573296152584,13.0,117.0,35.0,1
3480,description_length,1,,,0.5876575383420974,0.8917922997536009,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
3531,description_length,1,,,0.5876575383420974,0.7526172642393177,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
3550,description_length,1,,,0.5876575383420974,0.962981576231495,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
3569,description_length,1,,,0.8224020182937498,0.7198701970594863,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,56.0,0.5045045045045045,-1.0,110.0,54.0,4.709530201312334,4.007333185232471,13.0,14.0,147.0,1
3572,description_length,0,,,0.4673454526217631,0.17242466094448006,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,30.0,0.2097902097902098,1.0,142.0,172.0,4.962844630259907,5.153291594497779,13.0,49.0,82.0,0
3594,description_length,1,,,0.6539372187371792,0.6586474192884972,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,42.0,0.42,1.0,99.0,141.0,4.605170185988092,4.955827057601261,13.0,196.0,48.0,0
3663,description_length,1,,,0.9969556059501068,0.8070770607449067,3,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,56.0,0.4,-1.0,139.0,83.0,4.941642422609304,4.430816798843313,13.0,45.0,179.0,1
3712,description_length,1,,,0.5876575383420974,0.9626256298491056,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
3788,description_length,1,,,0.5876575383420974,0.9608458979371582,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
3855,description_length,1,,,0.5876575383420974,0.9398450613761794,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,14.0,7.0,1.0,1.0,15.0,0.6931471805599453,2.772588722239781,13.0,1.0,57.0,1
3861,description_length,1,,,0.7260965906212771,0.9295226162868847,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,56.0,0.5894736842105263,-1.0,94.0,38.0,4.553876891600541,3.6635616461296463,13.0,191.0,129.0,1
3870,description_length,0,,,0.4973711998991541,0.6981574677337286,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,13.0,1.0,0.0,0
3876,description_length,1,,,0.5937463264418836,0.6889028617916026,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,32.0,0.26666666666666666,1.0,119.0,151.0,4.787491742782046,5.0238805208462765,13.0,23.0,59.0,0
3884,description_length,1,,,0.6839629660145702,0.7223618217362127,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,56.0,0.6363636363636364,-1.0,87.0,31.0,4.477336814478207,3.4657359027997265,13.0,183.0,122.0,1
3905,description_length,1,,,0.6960011444736293,0.9081658333435165,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,56.0,0.6222222222222222,-1.0,89.0,33.0,4.499809670330265,3.5263605246161616,13.0,185.0,124.0,1
4001,description_length,1,,,0.6117338952602156,0.9227596350214848,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,56.0,0.7368421052631579,-1.0,75.0,19.0,4.330733340286331,2.995732273553991,13.0,170.0,94.0,1
4027,description_length,1,,,0.5816384491125679,0.9658291472906108,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,13.0,6.5,1.0,1.0,14.0,0.6931471805599453,2.70805020110221,13.0,1.0,46.0,1
4032,description_length,1,,,0.5816384491125679,0.6351549580507923,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,28.0,0.6511627906976745,-1.0,42.0,14.0,3.7612001156935624,2.70805020110221,13.0,134.0,46.0,1
4034,description_length,0,,,0.4973711998991541,0.5725083947502454,2,1,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,13.0,1.0,0.0,0
4040,description_length,0,,,0.5215172556875292,0.7398031944732967,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,44.0,0.36666666666666664,1.0,119.0,163.0,4.787491742782046,5.099866427824199,13.0,23.0,72.0,0
