item_id,dataset_source,title,search_query,marketplace,category,condition,price,currency,seller_username,seller_feedback_pct,seller_feedback_score,item_location,item_location_city,n_images,description_length,returns_accepted,return_period_days,spec_brand,spec_upc,spec_ean,spec_mpn,spec_model,spec_type,spec_style,has_detail
v1|397677813891|666012627734,consumer_products,USB-C auf 8-Pin Kabel 3m MFi 27W Schnellladen Nylon für iPhone iPad Datenkabe,Apple Lightning cable,EBAY_DE,Kabel & Adapter,Neu,5.99,EUR,titanclueshop,99.6,1543,DE,,7.0,3206.0,True,14.0,,,,,,,,True
v1|187819912310|0,consumer_products,Original Apple USB Lightning 2m Ladekabel + Ladegerät für iPhone 6 7 8 10 X Plus,Apple Lightning cable,EBAY_DE,Kabel & Adapter,Neu,24.9,EUR,3dplady,99.9,5285,DE,,6.0,4466.0,True,1.0,Apple,,885909627448,"MD819AM/A, MD819ZM/A, A1510",,Power Cable,,True
v1|188065608053|0,consumer_products,Apple Lightning to 3.5 mm Audio Jack Cable (1.2 m) AirPods Max weiss Audiokabel,Apple Lightning cable,EBAY_DE,Kabel & Adapter,Neu: Sonstige (siehe Artikelbeschreibung),63.0,EUR,jimree,100.0,19,DE,,6.0,243.0,False,,,,,,,,,True
v1|298173093255|0,consumer_products,Apple USB-C to Lightning Cable,Apple Lightning cable,EBAY_DE,Kabel & Adapter,Gebraucht,7.9,EUR,oumiakpeter,100.0,387,DE,,6.0,88.0,False,,,,,,,,,True
v1|177366013559|0,consumer_products,Genuine Apple USB to Lightning Cable Original Cord for iPhone 14 13 12 11 1m,Apple Lightning cable,EBAY_AU,Cables & Adapters,Brand New,13.35,AUD,au_bargainic-deals,99.2,2805,AU,,4.0,837.0,True,60.0,Apple,,,MD818ZM/A,,Usb To Lightning Cable,,True
v1|396808254694|0,consumer_products,Apple USB C to Lightning Cable (1 M) Original Charger Cord for iPhone 14 13 12,Apple Lightning cable,EBAY_AU,Cables & Adapters,Brand New,11.1,AUD,techfsydney,98.1,3357,AU,,4.0,9740.0,True,30.0,Apple,190199370388,,MX0K2ZM/A,,USB-C to Lightning Cable,,True
v1|406820952053|677046291359,consumer_products,GENUINE Apple Lightning to USB Cable Original Charger Cord for iPhone 14 13 12,Apple Lightning cable,EBAY_AU,Cables & Adapters,Brand New,11.79,AUD,primepick007,95.7,845,AU,,4.0,3964.0,True,30.0,Apple,,,MKQ42AM/A,,Lightning cable,,True
v1|177278609154|0,consumer_products,GENUINE Apple Lightning to USB Cable Original Charger Cord for iPhone 14 13 12,Apple Lightning cable,EBAY_AU,Cables & Adapters,Brand New,13.22,AUD,au_bargainic-deals,99.2,2805,AU,,4.0,6296.0,True,60.0,Apple,,,MKQ42AM/A,,Lightning cable,,True
v1|306879379806|606751561516,consumer_products,GENUINE Apple Lightning to USB Cable Original Charger Cord for iPhone 14 13 12,Apple Lightning cable,EBAY_AU,Cables & Adapters,Brand New,8.99,AUD,raowaseemakbar,100.0,96,AU,,1.0,2111.0,True,30.0,Apple,,,,,Cable & Cord,,True
v1|318138337462|616703431464,consumer_products,GENUINE Apple Lightning to USB Cable Original Charger Cord for iPhone 14 13 12,Apple Lightning cable,EBAY_AU,Cables & Adapters,Brand New,7.9,AUD,muhamma_7686,99.8,534,AU,,5.0,4259.0,True,30.0,Apple,,,MKQ42AM/A,,Lightning cable,,True
v1|306877164986|0,consumer_products,Apple USB C to Lightning Cable (1 M) Original Charger Cord for iPhone 14 13 12,Apple Lightning cable,EBAY_AU,Cables & Adapters,Brand New,9.99,AUD,aussie_timekeepers,97.4,263,AU,,2.0,10419.0,True,30.0,Apple,,,,,USB-C to Lightning Cable,,True
v1|127788248181|0,consumer_products,Apple USB-A to Lightning Cable (1m) Supported For iPhone iPad AirPods,Apple Lightning cable,EBAY_AU,Cables & Adapters,Brand New,6.0,AUD,suprisesociety,97.5,1349,AU,,4.0,949.0,False,,Apple,,,,,Usb To Lightning Cable,,True
v1|397772068616|0,consumer_products,Apple USB C to Lightning Cable (1 M) Original Charger Cord for iPhone 14 13 12,Apple Lightning cable,EBAY_AU,Cables & Adapters,Brand New,10.54,AUD,us_first,99.3,899,AU,,2.0,10605.0,True,30.0,Apple,,,,,USB-C to Lightning Cable,,True
v1|137167772628|435520810740,consumer_products,Genuine Apple USB C to Lightning Cable Charger Cord for iPhone 14 13 12 1M 2M,Apple Lightning cable,EBAY_AU,Cables & Adapters,Brand New,16.6,AUD,zie7453,100.0,203,AU,,1.0,157.0,False,,Apple,,,,,USB-C to Lightning Cable,,True
v1|177789492170|0,consumer_products,Genuine Apple Lightning to USB Cable Charger Cord for iPhone 14 13 12 11 (2M),Apple Lightning cable,EBAY_AU,Cables & Adapters,Brand New,12.99,AUD,tanaz-3026,95.9,463,AU,,4.0,11205.0,True,30.0,Apple,,,,,USB C to Lightning Cable,,True
v1|389042115301|0,consumer_products,"Lightning Cable [3Pack, 0.3M] Short Iphone Charger Cable Apple Mfi Certified Iph",Apple Lightning cable,EBAY_AU,Cables & Adapters,Brand New,11.08,AUD,sufyabhu-0,99.7,319,AU,,7.0,2325.0,True,30.0,,7445056892873,,,,,,True
v1|177278609166|0,consumer_products,GENUINE Apple Lightning to USB Cable Original Charger Cord for iPhone 14 13 12,Apple Lightning cable,EBAY_AU,Cables & Adapters,Brand New,13.89,AUD,au_bargainic-deals,99.2,2805,AU,,4.0,6296.0,True,60.0,Apple,,,MKQ42AM/A,,Lightning cable,,True
v1|336411607338|545916189468,consumer_products,GENUINE Apple iPhone iPad USB to Lightning Original Cable Fast Charger Cord,Apple Lightning cable,EBAY_AU,Cables & Adapters,Brand New,21.95,AUD,adapteroo-syd,99.0,536,AU,,4.0,8769.0,True,30.0,Apple,,,,,Lightning cable,,True
v1|176533485779|0,consumer_products,GENUINE Apple Lightning to USB Cable Original Charger Cord for iPhone 1m Long,Apple Lightning cable,EBAY_AU,Cables & Adapters,Brand New,13.35,AUD,au_bargainic-deals,99.2,2805,AU,,4.0,6501.0,True,60.0,Apple,,,MKQ42AM/A,,Cable & Cord,,True
v1|153817191458|453850528008,consumer_products,Apple GENUINE Lightning to USB Original Cable Charger Cord iPhone 14 13 12 11,Apple Lightning cable,EBAY_AU,Cables & Adapters,Brand New,14.95,AUD,mpa-sydney,92.2,9436,AU,,5.0,7497.0,True,30.0,Apple,,,,,Lightning cable,,True
v1|146673913849|0,consumer_products,"Iphone Charger Cable, Apple Mfi Certified Lightning Cable 3Pack 1M Nylon Braided",Apple Lightning cable,EBAY_AU,Cables & Adapters,Brand New,14.28,AUD,aussie_nest_store,98.9,258,AU,,7.0,11904.0,False,,AHGEIIY,,,,,Lightning cable,,True
v1|193516547862|0,consumer_products,Genuine Original Apple Lightning to usb cable 2m MD819ZMA MFi-Certified - Local,Apple Lightning cable,EBAY_AU,Cables & Adapters,Brand New,26.0,AUD,mandninoz,98.8,20179,AU,,11.0,13246.0,True,30.0,Apple,,,MD819ZMA,,Lightning cable,,True
v1|317197547607|615740910605,consumer_products,"GENUINE Apple USB-C to Lightning Cable (1 m or 2 m) For iPhone 14, 13, 12 / iPad",Apple Lightning cable,EBAY_AU,Cables & Adapters,Brand New,21.95,AUD,dan-4008,99.2,4311,AU,,4.0,13040.0,True,30.0,Apple,,,,,USB-C to Lightning Cable,,True
v1|168226764500|0,consumer_products,Lightning Cable 3Pack 0.3M Short iPhone Charger Cable Apple MFi Certified iPhone,Apple Lightning cable,EBAY_AU,Cables & Adapters,Brand New,11.13,AUD,nawa-366,100.0,32,AU,,8.0,3766.0,False,,Branded,,,,,see description,,True
v1|178032631977|0,consumer_products,Iphone Charger Cable 3M 3Pack Apple Mfi Certified USB a to Lightning Cable Nylon,Apple Lightning cable,EBAY_AU,Cables & Adapters,Brand New,25.25,AUD,fouah4,100.0,725,AU,,7.0,2173.0,False,,Branded,,,,,Usb To Lightning Cable,,True
v1|225098628423|526491183928,consumer_products,Long Fast Charge Lead Charger USB A Cable for iPhone 8 7 6 X 11 12 13 14 Pro Max,Apple Lightning cable,EBAY_AU,Cables & Adapters,Brand New,8.15,AUD,hbnvfrty,98.6,6164,AU,,1.0,3939.0,True,30.0,Unbranded,,,,For Apple iPad mini/Air 2 3 4 5 Pro -Lightning,USB Cable,,True
v1|304981588008|603956924775,consumer_products,iPhone Cable Data Cord USB Fast Charger for Apple iPhone 14 13 12 11 Pro Max SE,Apple Lightning cable,EBAY_AU,Cables & Adapters,Brand New,9.99,AUD,usoutlets2015,99.2,25397,AU,,1.0,11853.0,True,30.0,AICase,,,,,Charging & Data Sync Cable,,True
v1|376757650836|0,consumer_products,"iPhone Charger Cable 1M 3Pack, Apple MFi Certified Lightning Cable Nylon Braided",Apple Lightning cable,EBAY_AU,Cables & Adapters,Brand New,15.99,AUD,tbark-23,100.0,507,AU,,7.0,5874.0,False,,AHGEIIY,,,,,"Charger Cable 1M 3Pack,",,True
v1|177239344498|0,consumer_products,15cm Apple USB-C to Lightning Cable for iPhone 14/13/12/11 – Short (2 x pack),Apple Lightning cable,EBAY_AU,Cables & Adapters,Brand New,13.22,AUD,au_bargainic-deals,99.2,2805,AU,,5.0,6940.0,True,60.0,Apple,190198496263,,MQGJ2ZM/A,,USB-C to Lightning Cable,,True
v1|283948090060|0,consumer_products,"Samsung 25W Super Fast Wall Charger USB-C For Samsung Galaxy S24 Ultra , S23 5G",Samsung 25W charger,EBAY_US,Chargers & Cradles,New,12.92,USD,pezzs_inc,99.9,359509,US,,1.0,10090.0,True,30.0,Samsung,0887276363875,,EP-TA800XBEGUS,,Wall Charger,,True
v1|187578320900|695419672229,consumer_products,25w Type USB-C Fast Wall Charger+6FT Cable For Samsung Galaxy S20 S21 5G lot US,Samsung 25W charger,EBAY_US,Chargers & Cradles,New,7.59,USD,catboutique,99.3,60556,US,,1.0,8180.0,True,30.0,Unbranded,,,"EP-TA800, EP-DG977, Quick Charge Rapid Charging, Galaxy S21 S21+ Ultra Plus 5G FE, Galaxy Note 10 10+ Ultra Plus 5G, Galaxy Note 20 20+ Ultra Plus 5G, Galaxy S20 S20+ Ultra 5G Ultra, LG V30 40 50 60 Stylo 4 5 6, Power Delivery PD, Galaxy A20 A21 A22 A50 A51 A52, LG V30 V40 V50 V60 Stylo 4 5 6, Galaxy Tab S3 S4 S5 S6 S7 Pro, Extra Long Charger Cord Wire Plug, Galaxy A70 A71 A32 S10 S10+ Plus, Galaxy S10e/S9/S9+/S8/S8+ Plus, Galaxy S22 S22+ Plus Ultra 5G, Galaxy S23 S23+ Ultra Plus",,Wall Charger,,True
v1|136730692437|435322705015,consumer_products,25w Type USB-C Fast Wall Charger+6FT Cable For Samsung Galaxy S20 S21 5G lot US,Samsung 25W charger,EBAY_US,Chargers & Cradles,New,392.79,USD,zolehan,98.6,34896,US,,18.0,7996.0,True,30.0,Unbranded,,,,,Charger Adapter,,True
v1|397132690228|665558452110,consumer_products,Genuine Samsung 25W USB-C Super Fast Charger EP-TA800 OEM S20/Note10 – LOT 1–500,Samsung 25W charger,EBAY_US,Chargers & Cradles,New,299.99,USD,smart_phones1,99.3,11584,US,,3.0,3360.0,True,30.0,Samsung,,,EP-TA800,,Charger Adapter,,True
v1|277231858582|0,consumer_products,Original Samsung 25W Super Fast Wall Charger USB-C EP-T2510,Samsung 25W charger,EBAY_US,Chargers & Cradles,New,9.99,USD,nexshoponline,99.7,20532,US,,4.0,8000.0,True,30.0,Samsung,,,EP-T2510NBEGUS,,Wall Charger,,True
v1|397119743219|0,consumer_products,SAMSUNG S25 ULTRA 25W USB-C FAST WALL CHARGER with USB C to C CABLE. ORIGINAL,Samsung 25W charger,EBAY_US,Chargers & Cradles,New,12.99,USD,smart_phones1,99.3,11584,US,,4.0,4853.0,True,30.0,Samsung,0887276363875,,EP-TA800XBEGUS,,Wall Charger,,True
v1|355857813982|624921641820,consumer_products,25w Type USB-C Fast Wall Charger+6FT Cable For Samsung Galaxy S20 S21 5G lot US,Samsung 25W charger,EBAY_US,Chargers & Cradles,New,559.69,USD,tiffanysacc0,98.7,68223,US,,1.0,26644.0,True,30.0,Unbranded,,,,,Charger Adapter,,True
v1|397200423362|0,consumer_products,Original Samsung Galaxy S22 S22+ Ultra Super Fast Wall Charger & Type C Cable,Samsung 25W charger,EBAY_US,Chargers & Cradles,New,12.99,USD,smart_phones1,99.3,11584,US,,4.0,1071.0,True,30.0,Samsung,0887276363875,,"EP-TA800XBEGUS, EP-TA800",,Wall Charger,,True
v1|115962650697|0,consumer_products,Original Samsung Galaxy S23 S22 S22 Ultra Super Fast Wall Charger & Type C Cable,Samsung 25W charger,EBAY_US,Chargers & Cradles,New,10.49,USD,borz-inc,99.3,28685,US,,12.0,4094.0,True,30.0,Samsung,,,,,Wall Charger,,True
v1|374502984870|0,consumer_products,Samsung 25W USB C Super Fast Charging Wall Charger with 5FT Type C Cable Compati,Samsung 25W charger,EBAY_US,Chargers & Cradles,New,11.99,USD,karma_solutions,99.4,3308,US,,12.0,3410.0,True,30.0,Unbranded,7445023675645,,,,Charger,,True
v1|257083801463|0,consumer_products,Samsung 25W Super Fast USB-C Wall Charger with USB-C Cable - White NEW OPEN !!!,Samsung 25W charger,EBAY_US,Chargers & Cradles,Open box,11.48,USD,cellphonedynasty,99.9,163246,US,,1.0,4822.0,True,30.0,Samsung,887276746876,,89089906,,Chargers,,True
v1|397166994748|665583029306,consumer_products,Original Samsung Galaxy S20 S21 25W Super Fast Wall Charger & Type C Data Cable,Samsung 25W charger,EBAY_US,Chargers & Cradles,New,12.79,USD,smart_phones1,99.3,11584,US,,2.0,2292.0,True,30.0,Samsung,,,EP-TA800XBEGUS,,Wall Charger,,True
v1|196208515669|0,consumer_products,25W USB-C Super Fast Wall Charger 10FT Cable For Samsung Galaxy S25 S24 S23 S22,Samsung 25W charger,EBAY_US,Chargers & Cradles,New,7.99,USD,theperfectpart,100.0,1077459,US,,20.0,34097.0,True,30.0,The Perfect Part,641837741058,,,,Wall Charger,,True
v1|287106011847|589139789032,consumer_products,25w Type USB-C Fast Wall Charger+6FT Cable For Samsung Galaxy S20 S21 5G lot US,Samsung 25W charger,EBAY_US,Chargers & Cradles,New,281.49,USD,pushdeal,99.2,11820,US,,11.0,8180.0,True,30.0,Unbranded,,,,,Charger Adapter,,True
v1|157759723003|459192803650,consumer_products,Original Samsung 25W Super Fast Charger Adapter Cable Galaxy S20 S21 S22 Ultra,Samsung 25W charger,EBAY_US,Chargers & Cradles,New,6.99,USD,yiwireless,100.0,9,US,,2.0,1753.0,True,30.0,Samsung,,,"EP-TA20JBEUGUS, EPTA20JBEUGUS",USB & Type C-15W,Wall Charger,,True
v1|406418152842|676737030292,consumer_products,Geniune Original Samsung Fast Wall Charger For Galaxy S10 S20 S21 S22 S23+ Black,Samsung 25W charger,EBAY_US,Chargers & Cradles,New,9.99,USD,realme.mobile,98.8,1580,US,,5.0,1649.0,True,30.0,Samsung,,,"EP-TA800XBEGUS, EPTA800XBEGUS",,Wall Charger,,True
v1|397456301170|665850619986,consumer_products,Original Samsung Galaxy A15 5G 25W Super Fast Wall Charger & Type C Cable,Samsung 25W charger,EBAY_US,Chargers & Cradles,New,12.79,USD,smart_phones1,99.3,11584,US,,2.0,2292.0,True,30.0,Samsung,,,EP-TA800XBEGUS,,Wall Charger,,True
v1|276326068169|0,consumer_products,Original Samsung Galaxy S25/S24/S23 +/Ultra 45W USB-C Super Fast Charger & Cable,Samsung 25W charger,EBAY_US,Chargers & Cradles,New,16.99,USD,nexshoponline,99.7,20532,US,,7.0,10322.0,True,30.0,Samsung,887276367170,,"EP-TA845XBEGUS, EPTA845XBEGUS",,Wall Charger w/ USB Cable,,True
v1|397166959784|0,consumer_products,Genuine OEM White Samsung Galaxy 25W Super Fast Wall Charger & Type C Data Cable,Samsung 25W charger,EBAY_US,Chargers & Cradles,New,12.99,USD,smart_phones1,99.3,11584,US,,4.0,1071.0,True,30.0,Samsung,0887276363875,,"EP-TA800XBEGUS, EP-TA800",,Wall Charger,,True
v1|267490916631|0,consumer_products,Original Samsung 25w Super Fast Wall Charger USB C - Black,Samsung 25W charger,EBAY_US,Chargers & Cradles,New,13.98,USD,shop4electronics,99.7,8826,US,,2.0,13933.0,True,30.0,Samsung,610214668165,,,,Wall Charger,,True
v1|134333091483|433789071626,consumer_products,25W Type USB-C Super Fast Wall Charger +6FT Cable For Samsung Galaxy S20 S21 S22,Samsung 25W charger,EBAY_US,Cables & Adapters,New,7.45,USD,bexcost,98.9,165798,US,,9.0,8997.0,True,30.0,Unbranded,,,,,Type-C Cable Fast Charger,,True
v1|146462810934|0,consumer_products,3 Pack 25w USB-C Fast Wall Charger+6ft Cable For Galaxy S25 S24 S23 S22 Ultra +,Samsung 25W charger,EBAY_US,Chargers & Cradles,New,15.55,USD,e-accessory-shack,99.5,255757,US,,4.0,16129.0,True,60.0,Yourtronics®,,,"Power Delivery PD, For Galaxy A11/A12/A13/A14/A15, For Galaxy A20/A21/A22/A23/A24/A25, For Galaxy A30/A31/A32/A33/A34/A35, For Galaxy A50/A51/A52/A53/A54/A55, For Galaxy S10/S10+/S10e/S9/S9+/S8/S8+, For Galaxy S24/S23/S22/S21/S20/Ultra FE 5G, For Galaxy Note 20/10/9/8/Ultra/5G/Active/Plus, For Galaxy Tab Pro/S/Tab S4/S5/S6E/S7/S8/X/Plus, LG Stylo 4/5/6/G8/G8X/G7/G6/G5, LG V60 V50 V40/V35/V30/V30S/V20, Quick Charge Rapid Charging, Galaxy Z Fold3 Flip4 Flip5 Flip6, Galaxy Z Flip3 Flip4 Flip5 Flip6, Galaxy Z Fold Flip 3 4 5 6, iPhone 16 15 Pro Max, Plug Brick, 4 Pack",,Wall Charger,,True
v1|397675494145|0,consumer_products,2X Samsung 25W Super Fast Wall Charger USB-C For Samsung Galaxy S24 Ultra S23 5G,Samsung 25W charger,EBAY_US,Chargers & Cradles,New,19.99,USD,smart_phones1,99.3,11584,US,,10.0,6190.0,True,30.0,Samsung,0887276363875,,EP-TA800XBEGUS,,Wall Charger,,True
v1|177460934013|0,consumer_products,SAMSUNG S25 ULTRA 25W USB-C FAST WALL CHARGER with USB C to C CABLE. ORIGINAL,Samsung 25W charger,EBAY_US,Chargers & Cradles,New,14.99,USD,creo_cellular,99.3,49368,US,,4.0,2309.0,True,30.0,Samsung,0887276363875,,EP-TA800XBEGUS,,Wall Charger,,True
v1|116183058340|416382664363,consumer_products,25w Super Fast Charger Type USB-C+10FT Cable For Samsung Galaxy S23 S22 S21 S20,Samsung 25W charger,EBAY_US,Chargers & Cradles,New,10.99,USD,borz-inc,99.3,28685,US,,1.0,14156.0,True,30.0,Borz,,,,,Wall Charger,,True
v1|397582777839|665951982189,consumer_products,Samsung Galaxy 25W Super Fast Charger with USB-C to C Data Cable UK,Samsung 25W charger,EBAY_GB,Cables & Adapters,New,4.6,GBP,alaminglobaltrader,99.4,17713,GB,,1.0,7487.0,True,30.0,Samsung,,,,,USB-C Cable,,True
v1|317833369784|616435404445,consumer_products,Samsung Galaxy Genuine 45W 25W Fast Charger Plug with USB-C to C Cable,Samsung 25W charger,EBAY_GB,Cables & Adapters,New,12.99,GBP,ticktechemp,99.3,8851,GB,,7.0,6844.0,True,30.0,Tick To Go,,,,For Samsung Galaxy S25,USB-C Cable,,True
v1|168005623560|467837189261,consumer_products,Genuine Samsung Galaxy S20 S21 FE S22+ S23 S24 S25  25W Super Fast Charger Cable,Samsung 25W charger,EBAY_GB,Cables & Adapters,New,12.89,GBP,tech-24-7,99.5,76936,GB,,20.0,29216.0,True,30.0,Samsung,,,8806090973352,,Type-C Cable,,True
v1|206131495445|506889331374,consumer_products,Samsung Galaxy Official 25W Super Fast Charger 2.0 with USB-C to C Data Cable,Samsung 25W charger,EBAY_GB,Cables & Adapters,New,11.99,GBP,noukash-45,99.6,5350,GB,,1.0,10512.0,True,30.0,Unbranded,,,,,Wall Charger,,True
v1|397660862388|666000363883,consumer_products,Genuine 25W Super Fast Charger Adapter Plug & Cable Samsung Galaxy Phones UK,Samsung 25W charger,EBAY_GB,Cables & Adapters,New,2.6,GBP,alaminglobaltrader,99.4,17713,GB,,1.0,7063.0,True,30.0,Unbranded,,,,,Charger Adapter,,True
v1|397750619099|666073544371,consumer_products,Genuine 45W Super Fast Charger Adapter Plug & Cable For Samsung Galaxy Phones,Samsung 25W charger,EBAY_GB,Cables & Adapters,New,7.99,GBP,adapterhubstore,99.5,837,GB,,1.0,5955.0,True,30.0,Samsung,,,EP-T4511XBEGGB,,Charger Adapter,,True
v1|227306299199|526512601278,consumer_products,45W Super Fast Charger Adapter Plug & Cable For Samsung Galaxy S22 S23 S24 S25+,Samsung 25W charger,EBAY_GB,Cables & Adapters,New,4.99,GBP,sana_2648,99.3,3290,GB,,1.0,6941.0,True,30.0,Unbranded,,,,,Charger Adapter,,True
v1|388864597021|656001311164,consumer_products,Genuine 25W Super Fast Charger Adapter Plug & Cable Samsung Galaxy Phones UK,Samsung 25W charger,EBAY_GB,Cables & Adapters,New,9.99,GBP,galaxypartsplus,99.6,4731,GB,,1.0,2865.0,True,30.0,Samsung,,,,,Charger Adapter,,True
v1|147234312703|445690060548,consumer_products,Samsung 25W Genuine USB-C Super Fast Charger Adapter Plug Cable For S22 S23 S24,Samsung 25W charger,EBAY_GB,Cables & Adapters,New,7.49,GBP,mztrad-08,98.6,6674,GB,,1.0,2213.0,True,30.0,Unbranded,,,,,Charger Adapter,,True
v1|137140341311|435506559280,consumer_products,Samsung Galaxy 25W Super Fast Charger with USB-C to C Data Cable UK,Samsung 25W charger,EBAY_GB,Cables & Adapters,New,4.98,GBP,theshopsmartdeals,98.6,13896,GB,,1.0,13448.0,True,30.0,Samsung,,,,,USB-C Cable,,True
v1|168260971199|467807152062,consumer_products,Samsung Galaxy 25W Super Fast Charger with USB-C to C Data CableUK,Samsung 25W charger,EBAY_GB,Cables & Adapters,New,7.08,GBP,szak-bay,99.2,1409,GB,,1.0,5062.0,True,30.0,Branded,,,,,USB-C Cable,,True
v1|397072130154|665513015686,consumer_products,Genuine 25W Super Fast Charger Adapter Plug & Cable Samsung Galaxy Phones UK,Samsung 25W charger,EBAY_GB,Cables & Adapters,New,7.99,GBP,am_5835,98.7,692,GB,,1.0,31254.0,True,14.0,Unbranded,,,,,Charger Adapter,,True
v1|397750503523|666073410865,consumer_products,Genuine 25W Super Fast Charger Adapter Plug & Cable USB-C Samsung Galaxy Phones,Samsung 25W charger,EBAY_GB,Cables & Adapters,New,8.49,GBP,adapterhubstore,99.5,837,GB,,4.0,2865.0,True,30.0,Samsung,,,,,Charger Adapter,,True
v1|196897878994|496510653585,consumer_products,Genuine Samsung Galaxy Super Fast Charger S24 23 22 2 PD Adapter & Cable 25W 45W,Samsung 25W charger,EBAY_GB,Cables & Adapters,New,6.89,GBP,bit2link,99.7,4526,GB,,1.0,21936.0,True,14.0,Samsung,,,,,Charger Adapter,,True
v1|376058423216|644845006148,consumer_products,"Genuine 25W Super Fast Charger For Samsung Galaxy S25 Ultra, S25 Plus, S25, S24",Samsung 25W charger,EBAY_GB,Cables & Adapters,New,14.16,GBP,miamitex,99.2,21861,GB,,1.0,2958.0,True,30.0,Samsung,,,EP-TA800,,Super Fast Charger,,True
v1|376058422461|644844837194,consumer_products,"100% Genuine Samsung FAST Charger Plug Type C Cable Galaxy S25 Ultra, S25+, S25",Samsung 25W charger,EBAY_GB,Cables & Adapters,New,14.13,GBP,miamitex,99.2,21861,GB,,1.0,1875.0,True,30.0,Samsung,,,EP-TA20UBE / EP-DG950CBE,,USB-C Cable,,True
v1|397637562500|665984813833,consumer_products,25W Super Fast Charger Adapter Plug & Cable Samsung Galaxy Phones UK,Samsung 25W charger,EBAY_GB,Cables & Adapters,New,4.99,GBP,alaminglobaltrader,99.4,17713,GB,,1.0,7910.0,True,30.0,Samsung,,,,,Charger Adapter,,True
v1|406793046876|677023247234,consumer_products,25W Super Fast Charger Adapter Plug & Type USB C Cable For Samsung Galaxy Phones,Samsung 25W charger,EBAY_GB,Cables & Adapters,New,5.79,GBP,enjoyshopping1313,99.0,36216,GB,,1.0,49409.0,True,30.0,Unbranded,,,doesnotapply,,Fast Charging Plug + Cable,,True
v1|236201543779|536758682665,consumer_products,25W Genuine Super Fast Charger Adapter Plug & Cable For Samsung Galaxy Phones UK,Samsung 25W charger,EBAY_GB,Cables & Adapters,New,11.99,GBP,ea_multiverse,99.6,5095,GB,,1.0,8456.0,True,30.0,Unbranded,,,,,Charger Adapter,,True
v1|206179360959|506936744734,consumer_products,25W Super Fast Type C Charger Plug/Cable For Samsung Galaxy S20 S21 S22,Samsung 25W charger,EBAY_GB,Cables & Adapters,New,4.69,GBP,prime_seller_uk,99.2,590,GB,,1.0,4121.0,False,,Unbranded,,,,,Super Fast Charger,,True
v1|397482734947|665874748684,consumer_products,For Samsung Galaxy 25W Super Fast Charger Cable  For All Galaxy Series UK,Samsung 25W charger,EBAY_GB,Cables & Adapters,New,2.8,GBP,alaminglobaltrader,99.4,17713,GB,,1.0,8162.0,True,30.0,Samsung,,,,,Charger Adapter,,True
v1|197793792402|497042707456,consumer_products,For Samsung Galaxy Phones 25W Super Fast Charger Adapter Plug & Cable UK,Samsung 25W charger,EBAY_GB,Cables & Adapters,New,8.85,GBP,maxgearsports,98.9,2579,GB,,1.0,8444.0,True,30.0,Unbranded,,,,,Charger Adapter,,True
v1|188127103118|695755451892,consumer_products,Samsung Galaxy 25W Super Fast Charger with USB-C to C Data Cable UK,Samsung 25W charger,EBAY_GB,Cables & Adapters,New,2.89,GBP,lushauraltd,99.4,6399,GB,,1.0,7037.0,True,14.0,Unbranded,,,,,USB-C Cable,,True
v1|377028597829|0,consumer_products,Genuine Samsung 25W USB-C Super Fast Charger White EP-T2510 GaN Plug S24 S25 S23,Samsung 25W charger,EBAY_GB,Cables & Adapters,Opened – never used,10.05,GBP,zachhgroup,100.0,107,GB,,3.0,4867.0,True,14.0,Samsung,,8806095111988,EP-T2510NWEGAE,,Power Adapter,,True
v1|177868863623|477435148901,consumer_products,25W Super Fast Type C Charger Plug/Cable For Samsung Galaxy S20 S21 S22,Samsung 25W charger,EBAY_GB,Cables & Adapters,New,6.0,GBP,buywithtrustuk,99.5,1128,GB,,1.0,9679.0,True,30.0,Samsung,,,,,Super Fast Charger,,True
v1|168299601686|0,consumer_products,"Samsung 25W Super Fast Charger + 1,8M USB-C Kabel für S25 S24 S23 USB-C NEU",Samsung 25W charger,EBAY_DE,Kabel & Adapter,Neu,9.99,EUR,deintechbuddy,97.7,41,DE,,3.0,2893.0,False,,,,,,,,,True
v1|317671364393|0,consumer_products,Samsung Original 25W USB-C Schnellladegerät – Super Fast Charger,Samsung 25W charger,EBAY_DE,Kabel & Adapter,Neu,13.99,EUR,gigapaket,100.0,187,DE,,2.0,1745.0,True,14.0,,,,,,,,True
v1|226776505928|525932395775,consumer_products,Original Samsung 25W Super Schnellladegerät Netzteil Galaxy S25 S24 S20+ A53 A73,Samsung 25W charger,EBAY_DE,Ladegeräte & Dockingstationen,Neu,10.7,EUR,szb_2024,96.8,2697,CN,,1.0,2798.0,True,30.0,Samsung,,,,,USB-C Adapter&PD Cable,,True
v1|256570731931|0,consumer_products,Original Samsung Fast Charge 25W Ladegerät EP-TA800 A52s A53 5G A60 A7 2017 A70,Samsung 25W charger,EBAY_DE,Ladegeräte & Dockingstationen,Neu,19.99,EUR,mobilschleuder,99.7,94444,DE,,4.0,17869.0,True,30.0,,,,,,,,True
v1|397754074813|0,consumer_products,Samsung 25W USB-C Schnellladegerät PD Adapter Original EU Stecker Fast Charger,Samsung 25W charger,EBAY_DE,Ladegeräte & Dockingstationen,Neu,13.0,EUR,ns_gadgets,98.8,84,DE,,2.0,1153.0,False,,,,,,,,,True
