batch_idx,batch_time_sec,llm_time_sec
2580,43.127836026018485,43.118388518923894
2590,48.34483873611316,48.33539985795505
2600,54.27178414282389,54.262188241118565
2610,48.92242497787811,48.91302845091559
2620,59.317911359947175,59.308361659990624
2630,51.63604480307549,51.626549819950014
2640,58.48106893291697,58.471571491099894
2650,47.71365221682936,47.70417080284096
2660,56.30208030203357,56.29264547210187
2670,53.53569180495106,53.52646468905732
2680,51.47324100090191,51.46374140889384
2690,52.620378718012944,52.61068763094954
2700,55.20527873886749,55.195733725093305
2710,51.062352704117075,51.052935214014724
2720,53.75438313209452,53.74470556410961
2730,45.08540075994097,45.075859126867726
2740,53.27158056711778,53.26202021702193
2750,60.70197287690826,60.692233179928735
2760,60.201226780889556,60.19174887705594
2770,51.057661104016006,51.048195330193266
2780,50.52444557286799,50.514671218115836
2790,46.02449012501165,46.01486476394348
2800,48.512190772918984,48.50272452109493
2810,52.93003189610317,52.92046395200305
2820,52.06473073596135,52.05517536099069
2830,57.07949759718031,57.06993864802644
2840,51.92535155615769,51.91588625800796
2850,47.36610416206531,47.35650817793794
2860,47.35157315991819,47.34197730803862
2870,59.520812132861465,59.51117709185928
2880,53.55430532293394,53.54486510483548
2890,54.796891579870135,54.787430909927934
2900,51.10260172607377,51.09308594511822
2910,53.7145624330733,53.70511976093985
2920,53.83263685088605,53.82320587779395
2930,61.51960138906725,61.51007921807468
2940,55.67355727404356,55.66406662110239
2950,50.548535123001784,50.53916448005475
2960,50.34531357884407,50.33592912601307
2970,49.009152797050774,48.999791969079524
2980,46.8071075421758,46.79770471714437
2990,52.64619285892695,52.63671782403253
3000,56.65800980315544,56.64848400885239
3010,59.84513575886376,59.835758412024006
3020,53.8734707669355,53.86403518100269
3030,50.81430400814861,50.80493673100136
3040,46.26604046719149,46.25653982907534
3050,54.74800779786892,54.73857023194432
3060,53.66895595798269,53.6592382020317
3070,56.359802100108936,56.35031116101891
3080,49.720969568006694,49.71146386489272
3090,53.153648137813434,53.144291816977784
3100,60.990821523126215,60.98143587587401
3110,48.54022940900177,48.530833557015285
3120,50.48596244188957,50.47642143117264
3130,49.92714046710171,49.917755098082125
3140,43.46977768884972,43.46024932595901
3150,56.89822565484792,56.88869449705817
3160,42.960339547134936,42.95083353482187
3170,43.06888819509186,43.05888780299574
3180,48.31185849499889,48.30237244209275
3190,49.1961547320243,49.186654748162255
3200,52.30934254988097,52.29979277099483
3210,58.045354661066085,58.03583964309655
3220,49.40994053101167,49.400481016840786
3230,49.694265973055735,49.68484355416149
3240,51.034732210915536,51.02516417205334
3250,54.06442156503908,54.05486933887005
3260,59.39781697303988,59.38834799290635
3270,48.476904393872246,48.467531255912036
3280,55.647233933908865,55.637801717966795
3290,45.010920393047854,45.00150783592835
3300,52.44620131002739,52.436622004024684
3310,59.25826914119534,59.248846468981355
3320,57.450356606859714,57.440900943940505
3330,56.13718343595974,56.127768215024844
3340,43.69977048202418,43.690332618076354
3350,46.45516437594779,46.44566351501271
3360,46.64115769602358,46.6316705159843
3370,44.246601328020915,44.23708220105618
3380,57.76347578596324,57.75410666898824
3390,50.48875161097385,50.4792495071888
3400,49.06803207099438,49.05871509294957
3410,48.5979328698013,48.58847703109495
3420,44.78832019120455,44.7789695370011
3430,52.909113058121875,52.899587606079876
3440,44.84287475282326,44.83344548102468
3450,52.176184189971536,52.1666459699627
3460,47.292605734895915,47.28315128595568
3470,47.22236956516281,47.2129151080735
3480,42.923531682929024,42.914017661008984
3490,42.88179927505553,42.87249504006468
3500,52.95556699298322,52.946162613108754
3510,56.322393065085635,56.312941858079284
3520,50.58069433411583,50.5713633291889
3530,48.23555941297673,48.226003251969814
3540,47.95696304179728,47.94756907783449
3550,58.71315407194197,58.70368039095774
3560,60.226553929038346,60.217201991938055
3570,49.488479376072064,49.47910418501124
3580,46.060445364098996,46.05097864801064
3590,51.43161914893426,51.42205519694835
3600,53.19794982695021,53.18852514610626
3610,58.665936124976724,58.65651037404314
